Job Number,Operation Number,Machine Number,Operation Time,Start Time
31,372,386,10,229214
31,373,432,18,229224
31,374,64,28,229242
31,375,57,18,229270
31,376,456,10,229288
31,377,269,3,229298
31,378,404,21,229301
31,379,303,20,229322
31,380,315,15,229342
31,381,328,2,229357
31,382,297,20,229359
31,383,379,24,229379
31,384,476,8,229403
31,385,294,15,229411
31,386,487,22,229426
31,387,273,25,229448
31,388,190,3,229473
31,389,184,25,229476
31,390,399,7,229501
31,391,308,28,229508
31,392,271,29,229536
31,393,307,15,229565
31,394,263,3,229580
31,395,248,29,229583
31,396,141,26,229612
31,397,498,28,229638
31,398,288,14,229666
31,399,425,10,229680
31,400,186,12,229690
31,401,380,3,229702
31,402,180,3,229705
31,403,66,18,229708
31,404,39,13,229726
31,405,196,2,229739
31,406,103,17,229741
31,407,423,9,229758
31,408,90,12,229767
31,409,392,4,229779
31,410,43,27,229783
31,411,10,16,229810
31,412,48,15,229826
31,413,214,14,229841
31,414,195,20,229855
31,415,411,23,229875
31,416,334,5,229898
31,417,216,3,229903
31,418,406,27,229906
31,419,148,12,229933
31,420,49,28,229945
31,421,405,7,229973
31,422,255,10,229980
31,423,121,20,229990
31,424,156,28,230010
31,425,234,28,230038
31,426,63,12,230066
31,427,34,25,230078
31,428,416,10,230103
31,429,146,17,230113
31,430,336,24,230130
31,431,82,23,230154
31,432,209,29,230177
31,433,361,30,230206
31,434,333,30,230236
31,435,300,9,230266
31,436,175,17,230275
31,437,371,23,230292
31,438,375,8,230315
31,439,413,24,230323
31,440,183,11,230347
31,441,237,24,230358
31,442,194,1,230382
31,443,218,2,230383
31,444,94,14,230385
31,445,421,3,230399
31,446,17,13,230402
31,447,51,19,230415
31,448,14,25,230434
31,449,20,19,230459
31,450,187,28,230478
31,451,35,4,230506
31,452,45,17,230510
31,453,497,5,230527
31,454,348,21,230532
31,455,2,30,230553
31,456,424,23,230583
31,457,244,20,230606
31,458,414,19,230626
31,459,170,30,230645
31,460,158,24,230675
31,461,193,11,230699
31,462,96,8,230710
31,463,447,25,230718
31,464,351,10,230743
31,465,60,26,230753
31,466,36,23,230779
31,467,489,18,230802
31,468,345,18,230820
31,469,37,23,230838
31,470,356,13,230861
31,471,372,5,230874
31,472,70,7,230879
31,473,467,26,230886
31,474,235,14,230912
31,475,299,16,230926
31,476,437,5,230942
31,477,388,1,230947
31,478,210,9,230948
31,479,358,27,230957
31,480,128,14,230984
31,481,472,5,230998
31,482,225,1,231003
31,483,296,13,231004
31,484,485,26,231017
31,485,427,3,231043
31,486,165,13,231046
31,487,397,25,231059
31,488,494,20,231084
31,489,197,1,231104
31,490,182,11,231105
31,491,137,6,231116
31,492,5,15,231122
31,493,140,16,231137
31,494,353,21,231153
31,495,304,8,231174
31,496,463,23,231182
31,497,102,11,231205
31,498,415,19,231216
31,499,172,20,231235
32,0,46,4,224423
32,1,313,3,223915
32,2,147,17,227097
32,3,451,11,227114
32,4,77,26,227125
32,5,111,4,227151
32,6,493,6,227155
32,7,362,5,227161
32,8,369,5,228151
32,9,47,28,228529
32,10,488,30,228557
32,11,283,9,228587
32,12,453,3,228596
32,13,98,2,228599
32,14,464,12,228601
32,15,195,8,229875
32,16,130,2,229883
32,17,425,18,229885
32,18,381,5,229903
32,19,442,9,229908
32,20,281,29,229917
32,21,214,12,229946
32,22,247,20,229958
32,23,202,7,229978
32,24,125,5,229985
32,25,74,8,229990
32,26,309,16,229998
32,27,167,13,230014
32,28,289,5,230027
32,29,182,22,231116
32,30,55,14,231138
32,31,129,6,231152
32,32,218,20,231158
32,33,336,20,231178
32,34,6,27,231198
32,35,61,3,231225
32,36,341,11,231228
32,37,391,21,231239
32,38,229,4,231260
32,39,438,16,231264
32,40,395,12,231280
32,41,307,13,231292
32,42,400,6,231305
32,43,467,28,231311
32,44,293,19,231339
32,45,30,6,231358
32,46,76,6,231364
32,47,51,24,231370
32,48,191,11,231394
32,49,146,15,231405
32,50,161,6,231420
32,51,72,19,231426
32,52,474,3,231445
32,53,393,2,231448
32,54,454,23,231450
32,55,179,23,231473
32,56,39,1,231496
32,57,131,2,231497
32,58,243,22,231499
32,59,196,30,231521
32,60,388,30,231551
32,61,145,12,231581
32,62,110,22,231593
32,63,411,23,231615
32,64,173,2,231638
32,65,472,8,231640
32,66,413,11,231648
32,67,267,27,231659
32,68,3,15,231686
32,69,259,4,231701
32,70,422,10,231705
32,71,366,3,231715
32,72,186,3,231718
32,73,176,17,231721
32,74,428,4,231738
32,75,494,19,231742
32,76,305,3,231761
32,77,38,7,231764
32,78,292,28,231771
32,79,115,22,231799
32,80,232,7,231821
32,81,239,8,231828
32,82,436,2,231836
32,83,253,16,231838
32,84,499,27,231854
32,85,83,24,231881
32,86,225,12,231905
32,87,487,9,231917
32,88,62,29,231926
32,89,215,18,231955
32,90,142,27,231973
32,91,275,18,232000
32,92,334,6,232018
32,93,315,10,232024
32,94,343,10,232034
32,95,84,15,232044
32,96,359,1,232059
32,97,89,18,232060
32,98,407,13,232078
32,99,398,3,232091
32,100,284,14,232094
32,101,278,19,232108
32,102,465,11,232127
32,103,431,4,232138
32,104,354,5,232142
32,105,287,4,232147
32,106,342,20,232151
32,107,136,5,232171
32,108,379,10,232176
32,109,414,9,232186
32,110,199,2,232195
32,111,479,13,232197
32,112,78,27,232210
32,113,335,15,232237
32,114,94,25,232252
32,115,469,24,232277
32,116,491,30,232301
32,117,1,24,232331
32,118,193,28,232355
32,119,49,18,232383
32,120,288,1,232401
32,121,231,18,232402
32,122,240,2,232420
32,123,137,26,232422
32,124,217,28,232448
32,125,53,19,232476
32,126,251,13,232495
32,127,219,20,232508
32,128,123,6,232528
32,129,97,2,232534
32,130,81,8,232536
32,131,22,29,232544
32,132,260,2,232573
32,133,222,20,232575
32,134,143,25,232595
32,135,162,20,232620
32,136,128,12,232640
32,137,449,7,232652
32,138,175,23,232659
32,139,205,30,232682
32,140,462,24,232712
32,141,56,17,232736
32,142,93,8,232753
32,143,69,22,232761
32,144,134,27,232783
32,145,13,21,232810
32,146,321,18,232831
32,147,397,21,232849
32,148,236,10,232870
32,149,367,30,232880
32,150,118,17,232910
32,151,448,6,232927
32,152,348,9,232933
32,153,252,1,232942
32,154,9,27,232943
32,155,66,9,232970
32,156,73,28,232979
32,157,291,29,233007
32,158,409,21,233036
32,159,45,30,233057
32,160,99,29,233087
32,161,329,1,233116
32,162,43,14,233117
32,163,266,25,233131
32,164,178,14,233156
32,165,471,3,233170
32,166,207,18,233173
32,167,210,21,233191
32,168,148,16,233212
32,169,459,18,233228
32,170,119,21,233246
32,171,168,15,233267
32,172,220,25,233282
32,173,463,11,233307
32,174,150,17,233318
32,175,21,30,233335
32,176,371,15,233365
32,177,241,21,233380
32,178,24,2,233401
32,179,211,14,233403
32,180,63,15,233417
32,181,406,22,233432
32,182,271,15,233454
32,183,346,15,233469
32,184,18,2,233484
32,185,139,12,233486
32,186,497,14,233498
32,187,114,10,233512
32,188,23,13,233522
32,189,31,1,233535
32,190,363,18,233536
32,191,421,14,233554
32,192,204,6,233568
32,193,153,13,233574
32,194,433,15,233587
32,195,40,2,233602
32,196,480,19,233604
32,197,468,30,233623
32,198,57,1,233653
32,199,104,14,233654
32,200,82,19,233668
32,201,203,22,233687
32,202,262,13,233709
32,203,290,18,233722
32,204,312,4,233740
32,205,112,30,233744
32,206,466,22,233774
32,207,109,3,233796
32,208,233,6,233799
32,209,149,17,233805
32,210,135,5,233822
32,211,423,19,233827
32,212,35,28,233846
32,213,29,17,233874
32,214,235,13,233891
32,215,121,12,233904
32,216,141,17,233916
32,217,221,5,233933
32,218,4,22,233938
32,219,382,28,233960
32,220,300,24,233988
32,221,59,22,234012
32,222,374,12,234034
32,223,495,9,234046
32,224,416,30,234055
32,225,272,2,234085
32,226,392,16,234087
32,227,159,30,234103
32,228,80,14,234133
32,229,322,19,234147
32,230,200,20,234166
32,231,337,8,234186
32,232,490,28,234194
32,233,105,21,234222
32,234,402,27,234243
32,235,475,4,234270
32,236,201,14,234274
32,237,11,26,234288
32,238,102,5,234314
32,239,384,26,234319
32,240,308,13,234345
32,241,484,1,234358
32,242,364,27,234359
32,243,107,8,234386
32,244,285,12,234394
32,245,90,13,234406
32,246,58,7,234419
32,247,41,25,234426
32,248,122,8,234451
32,249,169,16,234459
32,250,174,5,234475
32,251,256,24,234480
32,252,92,13,234504
32,253,144,10,234517
32,254,380,19,234527
32,255,410,9,234546
32,256,177,28,234555
32,257,48,16,234583
32,258,238,26,234599
32,259,37,6,234625
32,260,385,18,234631
32,261,328,6,234649
32,262,310,5,234655
32,263,311,18,234660
32,264,181,28,234678
32,265,326,27,234706
32,266,113,3,234733
32,267,208,18,234736
32,268,25,29,234754
32,269,314,29,234783
32,270,298,28,234812
32,271,52,14,234840
32,272,155,4,234854
32,273,378,25,234858
32,274,117,24,234883
32,275,368,19,234907
32,276,244,15,234926
32,277,126,9,234941
32,278,420,18,234950
32,279,171,27,234968
32,280,299,28,234995
32,281,246,3,235023
32,282,185,30,235026
32,283,157,29,235056
32,284,138,7,235085
32,285,34,27,235092
32,286,12,18,235119
32,287,124,19,235137
32,288,316,17,235156
32,289,399,15,235173
32,290,455,9,235188
32,291,347,25,235197
32,292,60,3,235222
32,293,212,20,235225
32,294,7,25,235245
32,295,50,1,235270
32,296,279,23,235271
32,297,434,24,235294
32,298,301,8,235318
32,299,103,25,235326
32,300,180,4,235351
32,301,403,25,235355
32,302,344,15,235380
32,303,408,22,235395
32,304,88,22,235417
32,305,478,25,235439
32,306,151,20,235464
32,307,294,1,235484
32,308,296,30,235485
32,309,333,9,235515
32,310,450,16,235524
32,311,190,25,235540
32,312,458,6,235565
32,313,295,6,235571
32,314,165,25,235577
32,315,158,5,235602
32,316,154,22,235607
32,317,476,3,235629
32,318,206,6,235632
32,319,390,3,235638
32,320,324,12,235641
32,321,5,29,235653
32,322,282,27,235682
32,323,387,27,235709
32,324,439,19,235736
32,325,227,9,235755
32,326,332,8,235764
32,327,198,19,235772
32,328,419,27,235791
32,329,320,29,235818
32,330,274,24,235847
32,331,440,18,235871
32,332,412,8,235889
32,333,401,18,235897
32,334,249,8,235915
32,335,133,3,235923
32,336,370,10,235926
32,337,338,20,235936
32,338,223,10,235956
32,339,265,22,235966
32,340,27,6,235988
32,341,255,16,235994
32,342,430,9,236010
32,343,194,22,236019
32,344,254,22,236041
32,345,443,4,236063
32,346,304,20,236067
32,347,120,25,236087
32,348,209,10,236112
32,349,386,4,236122
32,350,365,25,236126
32,351,242,1,236151
32,352,357,13,236152
32,353,0,23,236165
32,354,189,2,236188
32,355,376,6,236190
32,356,418,7,236196
32,357,237,29,236203
32,358,101,16,236232
32,359,331,27,236248
32,360,325,30,236275
32,361,116,22,236305
32,362,319,13,236327
32,363,15,30,236340
32,364,444,25,236370
32,365,248,7,236395
32,366,68,30,236402
32,367,26,7,236432
32,368,432,10,236439
32,369,64,23,236449
32,370,360,7,236472
32,371,250,19,236479
32,372,417,2,236498
32,373,446,6,236500
32,374,323,6,236506
32,375,372,11,236512
32,376,184,20,236523
32,377,356,30,236543
32,378,303,6,236573
32,379,152,23,236579
32,380,276,16,236602
32,381,257,25,236618
32,382,187,7,236643
32,383,192,18,236650
32,384,375,4,236668
32,385,350,7,236672
32,386,230,6,236679
32,387,36,13,236685
32,388,492,14,236698
32,389,226,10,236712
32,390,268,8,236722
32,391,33,27,236730
32,392,302,5,236757
32,393,234,8,236762
32,394,352,28,236770
32,395,163,10,236798
32,396,415,26,236808
32,397,156,20,236834
32,398,496,28,236854
32,399,318,7,236882
32,400,373,8,236889
32,401,20,30,236897
32,402,100,9,236927
32,403,245,30,236936
32,404,216,2,236966
32,405,10,3,236968
32,406,28,27,236971
32,407,132,25,236998
32,408,426,5,237023
32,409,172,10,237028
32,410,19,9,237038
32,411,486,15,237047
32,412,394,28,237062
32,413,261,22,237090
32,414,197,17,237112
32,415,383,13,237129
32,416,86,30,237142
32,417,270,10,237172
32,418,140,22,237182
32,419,351,5,237204
32,420,396,16,237209
32,421,470,28,237225
32,422,489,22,237253
32,423,482,22,237275
32,424,79,30,237297
32,425,445,4,237327
32,426,424,18,237331
32,427,273,14,237349
32,428,353,29,237363
32,429,14,16,237392
32,430,263,22,237408
32,431,17,1,237430
32,432,461,1,237431
32,433,183,28,237432
32,434,170,30,237460
32,435,96,20,237490
32,436,498,12,237510
32,437,16,17,237522
32,438,377,6,237539
32,439,224,13,237545
32,440,160,9,237558
32,441,361,19,237567
32,442,166,21,237586
32,443,188,30,237607
32,444,65,12,237637
32,445,95,25,237649
32,446,70,21,237674
32,447,75,15,237695
32,448,429,12,237710
32,449,355,19,237722
32,450,306,5,237741
32,451,481,4,237746
32,452,54,16,237750
32,453,457,17,237766
32,454,286,1,237783
32,455,405,22,237784
32,456,269,17,237806
32,457,477,10,237823
32,458,127,10,237833
32,459,228,27,237843
32,460,349,21,237870
32,461,280,7,237891
32,462,460,28,237898
32,463,91,10,237926
32,464,485,26,237936
32,465,164,15,237962
32,466,330,9,237977
32,467,71,22,237986
32,468,452,15,238008
32,469,258,8,238023
32,470,427,18,238031
32,471,108,8,238049
32,472,456,10,238057
32,473,435,23,238067
32,474,389,3,238090
32,475,42,3,238093
32,476,2,24,238096
32,477,345,23,238120
32,478,297,11,238143
32,479,317,13,238154
32,480,441,16,238167
32,481,358,12,238183
32,482,404,17,238195
32,483,32,10,238212
32,484,339,3,238222
32,485,340,11,238225
32,486,483,17,238236
32,487,213,14,238253
32,488,437,29,238267
32,489,85,2,238296
32,490,327,6,238298
32,491,264,17,238304
32,492,67,25,238321
32,493,277,30,238346
32,494,447,22,238376
32,495,87,24,238398
32,496,44,10,238422
32,497,8,7,238432
32,498,106,18,238439
32,499,473,1,238457
33,0,176,13,231738
33,1,57,8,233654
33,2,129,4,233662
33,3,48,13,234599
33,4,118,30,234612
33,5,476,24,235632
33,6,450,28,235656
33,7,261,14,237112
33,8,0,11,237126
33,9,232,24,237137
33,10,475,18,237161
33,11,387,19,237179
33,12,438,14,237198
33,13,252,18,237212
33,14,158,3,237230
33,15,163,6,237233
33,16,200,17,237239
33,17,180,3,237256
33,18,189,4,237259
33,19,332,19,237263
33,20,257,19,237282
33,21,282,8,237301
33,22,50,11,237309
33,23,317,3,238167
33,24,74,22,238170
33,25,220,16,238192
33,26,37,6,238208
33,27,79,25,238214
33,28,33,30,238239
33,29,423,1,238269
33,30,461,3,238270
33,31,420,22,238273
33,32,156,9,238295
33,33,123,5,238304
33,34,10,12,238309
33,35,458,25,238321
33,36,296,22,238346
33,37,455,29,238368
33,38,217,16,238397
33,39,433,4,238413
33,40,468,4,238417
33,41,201,1,238421
33,42,95,16,238422
33,43,96,19,238438
33,44,404,12,238457
33,45,188,1,238469
33,46,131,27,238470
33,47,61,7,238497
33,48,24,22,238504
33,49,181,11,238526
33,50,278,15,238537
33,51,2,6,238552
33,52,250,12,238558
33,53,442,22,238570
33,54,365,15,238592
33,55,274,9,238607
33,56,389,24,238616
33,57,11,12,238640
33,58,395,11,238652
33,59,80,28,238663
33,60,222,17,238691
33,61,53,24,238708
33,62,427,14,238732
33,63,353,16,238746
33,64,434,16,238762
33,65,336,4,238778
33,66,86,15,238782
33,67,91,8,238797
33,68,491,28,238805
33,69,264,25,238833
33,70,208,22,238858
33,71,415,8,238880
33,72,161,20,238888
33,73,437,6,238908
33,74,428,13,238914
33,75,393,20,238927
33,76,403,20,238947
33,77,100,23,238967
33,78,248,23,238990
33,79,191,6,239013
33,80,234,28,239019
33,81,49,4,239047
33,82,357,3,239051
33,83,89,24,239054
33,84,70,7,239078
33,85,107,5,239085
33,86,402,13,239090
33,87,444,1,239103
33,88,98,4,239104
33,89,374,30,239108
33,90,216,13,239138
33,91,496,7,239151
33,92,164,29,239158
33,93,139,14,239187
33,94,383,3,239201
33,95,333,4,239204
33,96,457,3,239208
33,97,32,24,239211
33,98,388,12,239235
33,99,375,25,239247
33,100,380,11,239272
33,101,116,6,239283
33,102,436,8,239289
33,103,273,21,239297
33,104,85,16,239318
33,105,289,20,239334
33,106,421,6,239354
33,107,166,24,239360
33,108,1,13,239384
33,109,399,11,239397
33,110,105,15,239408
33,111,411,25,239423
33,112,413,18,239448
33,113,431,2,239466
33,114,326,28,239468
33,115,485,21,239496
33,116,157,3,239517
33,117,493,13,239520
33,118,371,7,239533
33,119,136,25,239540
33,120,192,15,239565
33,121,115,8,239580
33,122,16,3,239588
33,123,149,18,239591
33,124,294,11,239609
33,125,283,23,239620
33,126,67,14,239643
33,127,182,19,239657
33,128,416,22,239676
33,129,350,22,239698
33,130,396,13,239720
33,131,172,29,239733
33,132,410,23,239762
33,133,56,21,239785
33,134,494,11,239806
33,135,196,10,239817
33,136,266,25,239827
33,137,469,5,239852
33,138,211,5,239857
33,139,262,10,239862
33,140,210,23,239872
33,141,392,3,239895
33,142,174,1,239898
33,143,295,25,239899
33,144,225,23,239924
33,145,451,6,239947
33,146,120,18,239953
33,147,153,29,239971
33,148,178,5,240000
33,149,117,28,240005
33,150,495,21,240033
33,151,42,27,240054
33,152,401,2,240081
33,153,308,19,240083
33,154,492,1,240102
33,155,325,17,240103
33,156,28,14,240120
33,157,19,29,240134
33,158,318,15,240163
33,159,465,3,240178
33,160,293,6,240181
33,161,281,30,240187
33,162,384,29,240217
33,163,246,4,240246
33,164,146,26,240250
33,165,126,9,240276
33,166,356,25,240285
33,167,429,28,240310
33,168,328,13,240338
33,169,231,1,240351
33,170,151,3,240352
33,171,417,6,240355
33,172,351,27,240361
33,173,199,2,240388
33,174,268,1,240390
33,175,7,10,240391
33,176,110,12,240401
33,177,418,10,240413
33,178,487,8,240423
33,179,125,27,240431
33,180,362,4,240458
33,181,466,15,240462
33,182,60,10,240477
33,183,275,3,240487
33,184,254,10,240490
33,185,52,22,240500
33,186,446,2,240522
33,187,58,17,240524
33,188,71,21,240541
33,189,414,23,240562
33,190,30,10,240585
33,191,236,20,240595
33,192,93,1,240615
33,193,5,4,240616
33,194,460,20,240620
33,195,301,10,240640
33,196,313,15,240650
33,197,36,24,240665
33,198,490,9,240689
33,199,214,8,240698
33,200,439,11,240706
33,201,280,16,240717
33,202,312,25,240733
33,203,14,22,240758
33,204,101,5,240780
33,205,169,7,240785
33,206,134,25,240792
33,207,73,2,240817
33,208,338,2,240819
33,209,263,1,240821
33,210,259,26,240822
33,211,145,28,240848
33,212,99,29,240876
33,213,187,21,240905
33,214,159,8,240926
33,215,340,20,240934
33,216,348,8,240954
33,217,385,6,240962
33,218,488,12,240968
33,219,267,15,240980
33,220,132,10,240995
33,221,292,18,241005
33,222,286,1,241023
33,223,35,21,241024
33,224,204,6,241045
33,225,334,13,241051
33,226,419,2,241064
33,227,256,25,241066
33,228,47,26,241091
33,229,424,5,241117
33,230,55,24,241122
33,231,160,17,241146
33,232,124,2,241163
33,233,474,2,241165
33,234,441,5,241167
33,235,498,13,241172
33,236,344,22,241185
33,237,337,10,241207
33,238,406,7,241217
33,239,109,14,241224
33,240,209,15,241238
33,241,237,16,241253
33,242,241,30,241269
33,243,34,30,241299
33,244,372,11,241329
33,245,409,8,241340
33,246,376,13,241348
33,247,302,17,241361
33,248,358,19,241378
33,249,315,18,241397
33,250,81,3,241415
33,251,238,19,241418
33,252,128,22,241437
33,253,430,19,241459
33,254,122,26,241478
33,255,364,22,241504
33,256,322,30,241526
33,257,305,18,241556
33,258,285,29,241574
33,259,152,6,241603
33,260,270,2,241609
33,261,165,5,241611
33,262,113,8,241616
33,263,127,22,241624
33,264,440,25,241646
33,265,233,5,241671
33,266,114,3,241676
33,267,143,9,241679
33,268,390,7,241688
33,269,207,26,241695
33,270,84,29,241721
33,271,243,12,241750
33,272,304,14,241762
33,273,26,9,241776
33,274,193,6,241785
33,275,65,17,241791
33,276,170,17,241808
33,277,63,25,241825
33,278,194,17,241850
33,279,276,28,241867
33,280,470,12,241895
33,281,300,30,241907
33,282,133,15,241937
33,283,486,13,241952
33,284,224,29,241965
33,285,167,22,241994
33,286,284,10,242016
33,287,309,5,242026
33,288,213,28,242031
33,289,481,20,242059
33,290,219,9,242079
33,291,347,24,242088
33,292,69,10,242112
33,293,352,21,242122
33,294,103,13,242143
33,295,150,25,242156
33,296,249,2,242181
33,297,39,23,242183
33,298,363,11,242206
33,299,230,2,242217
33,300,104,11,242219
33,301,9,13,242230
33,302,195,7,242243
33,303,197,25,242250
33,304,394,16,242275
33,305,355,3,242291
33,306,310,30,242294
33,307,497,19,242324
33,308,147,3,242343
33,309,448,1,242346
33,310,82,16,242347
33,311,426,23,242363
33,312,25,10,242386
33,313,21,6,242396
33,314,377,8,242402
33,315,111,14,242410
33,316,29,6,242424
33,317,87,24,242430
33,318,463,23,242454
33,319,453,3,242477
33,320,76,25,242480
33,321,398,16,242505
33,322,22,30,242521
33,323,472,1,242551
33,324,480,7,242552
33,325,400,13,242559
33,326,391,17,242572
33,327,183,26,242589
33,328,247,21,242615
33,329,45,14,242636
33,330,92,17,242650
33,331,185,17,242667
33,332,342,23,242684
33,333,40,2,242707
33,334,484,6,242709
33,335,260,15,242715
33,336,38,14,242730
33,337,382,9,242744
33,338,449,24,242753
33,339,499,29,242777
33,340,144,18,242806
33,341,291,12,242824
33,342,102,6,242836
33,343,54,30,242842
33,344,445,7,242872
33,345,467,15,242879
33,346,119,12,242894
33,347,13,10,242906
33,348,90,23,242916
33,349,477,4,242939
33,350,303,24,242943
33,351,373,2,242967
33,352,368,15,242969
33,353,135,26,242984
33,354,349,4,243010
33,355,478,11,243014
33,356,59,2,243025
33,357,330,1,243027
33,358,205,2,243028
33,359,307,20,243030
33,360,288,10,243050
33,361,20,6,243060
33,362,331,18,243066
33,363,242,28,243084
33,364,489,21,243112
33,365,121,2,243133
33,366,271,18,243135
33,367,324,6,243153
33,368,454,17,243159
33,369,287,3,243176
33,370,367,16,243179
33,371,8,20,243195
33,372,269,4,243215
33,373,407,11,243219
33,374,137,1,243230
33,375,206,6,243231
33,376,83,2,243237
33,377,148,4,243239
33,378,168,30,243243
33,379,483,27,243273
33,380,459,9,243300
33,381,66,2,243309
33,382,290,16,243311
33,383,327,28,243327
33,384,138,13,243355
33,385,297,2,243368
33,386,175,18,243370
33,387,482,8,243388
33,388,265,20,243396
33,389,240,4,243416
33,390,141,27,243420
33,391,130,3,243447
33,392,253,3,243450
33,393,97,2,243453
33,394,329,19,243455
33,395,464,23,243474
33,396,171,30,243497
33,397,23,3,243527
33,398,255,1,243530
33,399,68,13,243531
33,400,218,12,243544
33,401,339,12,243556
33,402,435,1,243568
33,403,3,13,243569
33,404,6,21,243582
33,405,203,19,243603
33,406,177,4,243622
33,407,239,20,243626
33,408,316,4,243646
33,409,298,10,243650
33,410,412,26,243660
33,411,251,16,243686
33,412,432,27,243702
33,413,186,5,243729
33,414,75,11,243734
33,415,341,2,243745
33,416,12,21,243747
33,417,381,17,243768
33,418,162,30,243785
33,419,479,21,243815
33,420,361,10,243836
33,421,226,9,243846
33,422,202,29,243855
33,423,112,25,243884
33,424,452,13,243909
33,425,386,13,243922
33,426,228,24,243935
33,427,88,1,243959
33,428,346,20,243960
33,429,215,30,243980
33,430,343,27,244010
33,431,279,4,244037
33,432,408,16,244041
33,433,473,30,244057
33,434,323,1,244087
33,435,359,1,244088
33,436,311,8,244089
33,437,155,8,244097
33,438,244,23,244105
33,439,44,2,244128
33,440,229,6,244130
33,441,443,15,244136
33,442,314,15,244151
33,443,397,23,244166
33,444,142,1,244189
33,445,212,27,244190
33,446,43,17,244217
33,447,227,14,244234
33,448,198,20,244248
33,449,319,12,244268
33,450,354,11,244280
33,451,18,2,244291
33,452,17,28,244293
33,453,360,5,244321
33,454,221,22,244326
33,455,223,1,244348
33,456,173,8,244349
33,457,179,2,244357
33,458,462,20,244359
33,459,345,6,244379
33,460,369,5,244385
33,461,320,10,244390
33,462,306,20,244400
33,463,378,19,244420
33,464,190,8,244439
33,465,184,10,244447
33,466,370,24,244457
33,467,78,1,244481
33,468,366,20,244482
33,469,456,23,244502
33,470,321,27,244525
33,471,245,30,244552
33,472,4,3,244582
33,473,425,27,244585
33,474,471,6,244612
33,475,72,16,244618
33,476,108,30,244634
33,477,51,2,244664
33,478,447,7,244666
33,479,272,15,244673
33,480,64,12,244688
33,481,41,13,244700
33,482,405,24,244713
33,483,258,27,244737
33,484,335,7,244764
33,485,15,14,244771
33,486,94,23,244785
33,487,46,6,244808
33,488,31,7,244814
33,489,140,1,244821
33,490,235,13,244822
33,491,299,15,244835
33,492,422,28,244850
33,493,379,19,244878
33,494,62,12,244897
33,495,77,19,244909
33,496,154,29,244928
33,497,277,19,244957
33,498,27,14,244976
33,499,106,20,244990
34,0,36,28,240689
34,1,319,21,244280
34,2,45,22,244301
34,3,85,25,244323
34,4,20,9,244348
34,5,254,7,244357
34,6,115,22,244364
34,7,270,8,244386
34,8,386,12,244394
34,9,469,6,244406
34,10,73,12,244412
34,11,170,2,244424
34,12,202,1,244426
34,13,381,27,244427
34,14,30,9,244454
34,15,7,4,244463
34,16,232,26,244467
34,17,388,25,244493
34,18,376,14,244518
34,19,29,10,244532
34,20,23,26,244542
34,21,424,13,244568
34,22,498,23,244581
34,23,360,8,244604
34,24,472,26,244612
34,25,379,17,244897
34,26,286,10,244914
34,27,397,10,244924
34,28,112,18,244934
34,29,58,29,244952
34,30,223,25,244981
34,31,116,14,245006
34,32,367,14,245020
34,33,274,16,245034
34,34,122,1,245050
34,35,155,26,245051
34,36,59,16,245077
34,37,21,21,245093
34,38,457,12,245114
34,39,211,7,245126
34,40,396,21,245133
34,41,105,18,245154
34,42,411,3,245172
34,43,337,12,245175
34,44,330,3,245187
34,45,315,17,245190
34,46,426,13,245207
34,47,191,16,245220
34,48,408,6,245236
34,49,260,10,245242
34,50,306,17,245252
34,51,391,9,245269
34,52,494,12,245278
34,53,308,20,245290
34,54,283,6,245310
34,55,296,19,245316
34,56,365,12,245335
34,57,95,1,245347
34,58,70,3,245348
34,59,120,10,245351
34,60,234,2,245361
34,61,24,14,245363
34,62,114,24,245377
34,63,0,30,245401
34,64,156,13,245431
34,65,88,29,245444
34,66,40,6,245473
34,67,177,18,245479
34,68,163,11,245497
34,69,402,27,245508
34,70,430,11,245535
34,71,82,9,245546
34,72,140,14,245555
34,73,382,23,245569
34,74,133,8,245592
34,75,377,17,245600
34,76,437,24,245617
34,77,201,12,245641
34,78,461,24,245653
34,79,446,28,245677
34,80,399,7,245705
34,81,486,21,245712
34,82,181,17,245733
34,83,148,26,245750
34,84,483,1,245776
34,85,110,3,245777
34,86,261,23,245780
34,87,263,26,245803
34,88,349,26,245829
34,89,43,14,245855
34,90,348,26,245869
34,91,55,2,245895
34,92,3,23,245897
34,93,482,3,245920
34,94,293,2,245923
34,95,127,10,245925
34,96,48,13,245935
34,97,284,25,245948
34,98,257,1,245973
34,99,275,25,245974
34,100,374,14,245999
34,101,131,4,246013
34,102,227,1,246017
34,103,445,29,246018
34,104,259,25,246047
34,105,265,5,246072
34,106,415,23,246077
34,107,345,23,246100
34,108,465,26,246123
34,109,393,16,246149
34,110,225,27,246165
34,111,130,28,246192
34,112,144,15,246220
34,113,436,5,246235
34,114,188,13,246240
34,115,435,14,246253
34,116,19,30,246267
34,117,69,5,246297
34,118,305,9,246302
34,119,331,22,246311
34,120,290,28,246333
34,121,255,25,246361
34,122,370,16,246386
34,123,189,10,246402
34,124,267,24,246412
34,125,310,9,246436
34,126,459,14,246445
34,127,383,6,246459
34,128,427,25,246465
34,129,80,13,246490
34,130,346,12,246503
34,131,403,12,246515
34,132,185,5,246527
34,133,326,25,246532
34,134,46,28,246557
34,135,146,15,246585
34,136,301,2,246600
34,137,63,1,246602
34,138,434,15,246603
34,139,74,1,246618
34,140,294,9,246619
34,141,178,22,246628
